node,degree,betweenness,closeness,eigenvector,pagerank,kshell,hindex
272,0.01812688821752266,0.00046115611196699487,0.3866822429906542,0.027968597543358925,0.001719833653905142,6,6
294,0.01812688821752266,0.000743469094282712,0.38443670150987225,0.02208965073868838,0.0017958985144779205,6,6
296,0.021148036253776436,0.0008911467906361114,0.3884976525821596,0.025460575742408138,0.0020049817904737016,6,7
299,0.01812688821752266,0.0005064714720229098,0.3871345029239766,0.02467767833463734,0.001751405515927534,6,6
304,0.01812688821752266,0.00038054045406899336,0.38488372093023254,0.02595409251415458,0.0017330444389979387,6,6
306,0.01812688821752266,0.0007214932248863778,0.3817762399077278,0.02388521859107335,0.0017644600007333843,6,6
308,0.01812688821752266,0.0003549156812043038,0.39171597633136096,0.026457077895427707,0.001709945523022919,6,6
312,0.01812688821752266,0.0006489384115412056,0.3795871559633027,0.021559208716835206,0.0017948010227900129,6,6
314,0.01812688821752266,0.000504817467774785,0.3871345029239766,0.024350060656431083,0.0017616458304620087,6,6
328,0.01812688821752266,0.0006889353591691665,0.388042203985932,0.02638637481389392,0.0017317695763735387,6,6
95,0.021148036253776436,0.0007384570419150821,0.38265895953757223,0.02476792526158938,0.0019506557665048805,6,7
195,0.01812688821752266,0.0002985141566336926,0.39498806682577564,0.033286376283108134,0.001671787107778129,6,6
199,0.021148036253776436,0.0008477145861248163,0.38265895953757223,0.025835637765896858,0.0019819214051803695,6,6
208,0.02416918429003021,0.0015965448735295298,0.38002296211251435,0.022847079880726248,0.0022424095982868887,6,6
235,0.02416918429003021,0.0014185312429482097,0.38045977011494253,0.022585206863296976,0.0022659590044666095,6,7
255,0.021148036253776436,0.0006469597433031541,0.3926453143534994,0.029051719673700627,0.0019440985756847419,6,7
269,0.021148036253776436,0.0007996362532128811,0.3782857142857143,0.021205141135640322,0.0019984564339345892,6,6
282,0.01812688821752266,0.0005265162714534817,0.3778538812785388,0.02322635116898393,0.0017649031065942538,6,6
303,0.01812688821752266,0.000520322379601279,0.37024608501118567,0.018705842153040705,0.001813305460967879,6,6
330,0.01812688821752266,0.0006448915851775134,0.38002296211251435,0.02054699334741527,0.0017478903930290008,6,6
78,0.03625377643504532,0.002082302846125388,0.3912529550827423,0.03248839092335969,0.003058420016684141,6,9
128,0.02416918429003021,0.0008545283594929955,0.3706606942889138,0.020412830172218763,0.002193755721212062,6,8
145,0.021148036253776436,0.0007150264938939744,0.3795871559633027,0.022225153043593876,0.001928785154666566,6,7
162,0.027190332326283987,0.0010040048153958712,0.38265895953757223,0.027509340857131828,0.0023800386417407965,6,8
171,0.030211480362537763,0.0032967233456092514,0.39311163895486934,0.02629708712725042,0.0026979175289428203,6,7
233,0.021148036253776436,0.0007708606343923439,0.3778538812785388,0.021943549668889274,0.00198109309131539,6,6
246,0.01812688821752266,0.00038798733191470347,0.36574585635359114,0.01947177484068646,0.00173682707723834,6,6
283,0.021148036253776436,0.0004688671467630814,0.37871853546910755,0.025848498261375016,0.0019374813381521055,6,6
43,0.08761329305135952,0.012793106153202878,0.42987012987012985,0.06370210497088952,0.006975343768901454,6,12
147,0.02416918429003021,0.0011253693000520047,0.37656427758816835,0.0230257271634979,0.0022029083246052654,6,7
185,0.01812688821752266,0.0003928688158189317,0.3813364055299539,0.02387191767009573,0.0016985171124846647,6,6
224,0.027190332326283987,0.0011919318747028163,0.37274774774774777,0.02196141304277724,0.002442911640783564,6,7
311,0.01812688821752266,0.0002877235498398429,0.3690078037904125,0.019305303143717,0.00170643188743487,6,6
98,0.045317220543806644,0.0035469204505130243,0.39498806682577564,0.036747799121444435,0.003801188817402223,6,8
158,0.021148036253776436,0.0007984807855592087,0.3706606942889138,0.020722625559845432,0.0019533008048691096,6,6
176,0.021148036253776436,0.0006428827987124827,0.37358916478555304,0.022659792247268586,0.0019502156984705305,6,6
249,0.01812688821752266,0.0002498825031400289,0.36534216335540837,0.018219617244748267,0.0017064568451668817,6,6
91,0.02416918429003021,0.0008455130583531498,0.3813364055299539,0.02693095361695626,0.002132660675883857,6,7
144,0.021148036253776436,0.0005763108569703439,0.3757094211123723,0.023508196749231637,0.0019465386757546535,6,6
204,0.02416918429003021,0.001058158361922196,0.3690078037904125,0.02237177351883773,0.0022126874672922774,6,6
267,0.01812688821752266,0.0006626758521201597,0.3601741022850925,0.013879977143232563,0.0017793267510552344,6,6
113,0.02416918429003021,0.0008525264144584466,0.3889541715628672,0.028029819656772877,0.0021259656229532355,6,8
207,0.02416918429003021,0.0012208114700926014,0.3853317811408615,0.025297169192230944,0.0022003755175060893,6,6
230,0.021148036253776436,0.0005924640859342286,0.37485843714609285,0.02254964148078128,0.0019754158894937065,6,6
281,0.01812688821752266,0.0008048270427303415,0.3649393605292172,0.013232135870057029,0.0018162456681895605,6,6
184,0.027190332326283987,0.0010858189273570005,0.3757094211123723,0.022752127329103793,0.002425382472914597,6,7
210,0.021148036253776436,0.0005698736608302079,0.37316798196166856,0.02135182529198547,0.001964695599824179,6,7
212,0.021148036253776436,0.00048627273042711907,0.35287846481876334,0.015036259408206997,0.002021167076044251,6,7
259,0.021148036253776436,0.000626359825401207,0.3582251082251082,0.014040327652103139,0.0020195793791482897,6,7
125,0.021148036253776436,0.00044567852701336223,0.3637362637362637,0.01904824881166818,0.00195767627788005,6,6
250,0.01812688821752266,0.0004135506812472242,0.36534216335540837,0.015548335184138388,0.0017324370630290575,6,6
201,0.021148036253776436,0.0004928144176540993,0.35900216919739697,0.015267135164587903,0.0019954142893839908,6,7
154,0.02416918429003021,0.0008335940796661445,0.35978260869565215,0.01752566145671319,0.0022620180007449564,6,7
307,0.01812688821752266,0.00042518649197833977,0.35706580366774543,0.014558040032874963,0.0017559519278872475,6,6
239,0.021148036253776436,0.0005366831565252394,0.35861321776814736,0.015223329040838013,0.0020133611616813094,6,7
245,0.021148036253776436,0.0004933176175701934,0.35591397849462364,0.014776398247828053,0.0020177332501113885,6,6
292,0.02416918429003021,0.0005882281167677112,0.3502645502645503,0.013968160865814134,0.0022856274025598996,6,6
216,0.01812688821752266,0.00021437648158433852,0.36214442013129106,0.01730982211233243,0.0017379729195731285,6,6
164,0.02416918429003021,0.0009879239153941504,0.3685968819599109,0.018981239898149097,0.002209610896818642,6,7
327,0.01812688821752266,0.00038467157373767624,0.3637362637362637,0.015965572950619292,0.0017354904043806823,6,6
198,0.021148036253776436,0.000574697616393435,0.36254107338444685,0.015642122379645254,0.001977439965344538,6,7
174,0.03625377643504532,0.0021185845672286666,0.37358916478555304,0.021482210515517762,0.003170281802045266,6,8
276,0.01812688821752266,0.0003395822385108208,0.3469601677148847,0.012431591157304408,0.0017880421312512843,6,6
177,0.021148036253776436,0.0003877811337925985,0.35706580366774543,0.016712566903659073,0.0019848359235045865,6,6
297,0.01812688821752266,0.0005168006482866642,0.3476890756302521,0.009401474353467373,0.0018156113269711686,6,6
