node,closeness,dist_to_best,dist_to_worst,rank
467,0.01409349755512765,0.11336794272394192,0.0016205906134583651,447
475,0.013951992245878966,0.11338023376642886,0.0016042628045546585,448
349,0.013917058021617692,0.11289467443558227,0.0015933362880199606,449
367,0.013886034999617687,0.113378462389551,0.0015965470045275472,450
155,0.013412591037854922,0.1133884713441117,0.001541508821956247,451
444,0.013292901821248279,0.11325525609588476,0.0015257729500494505,452
313,0.013250762564695082,0.11339572479070015,0.0015227575234397792,453
417,0.01292403032215323,0.11339092254045557,0.0014846554532657325,454
311,0.0129008218557171,0.11339236903359863,0.0014819734278882812,455
426,0.012765921456511701,0.11342128923983015,0.0014666504139202335,456
463,0.012624621340702611,0.11333779961084796,0.0014491416685093518,457
380,0.01258944927660018,0.11339604089173393,0.00144579547375494,458
493,0.012365649907070597,0.11337130436532483,0.0014194624348147081,459
299,0.012205416188649426,0.11334734021861043,0.001400545704458726,460
438,0.012178714299151036,0.11335534485321898,0.001397542631681224,461
477,0.011998215390419106,0.11341617803232622,0.0013773170797740013,462
496,0.011882516685157232,0.11346863075374196,0.001364506671463963,463
435,0.01175335528519902,0.11338622598929636,0.001348518212156099,464
268,0.011722622276370743,0.11337124579880965,0.001344772552177841,465
418,0.011617692186123926,0.11342135243293282,0.001333182868088963,466
348,0.01138543065505535,0.11343094634640837,0.0013063333414356387,467
498,0.011096606829713546,0.11335486909208288,0.0012719689539298534,468
316,0.01102307030594101,0.11345678957988897,0.0012645817416715261,469
335,0.010983556152019031,0.11306814128289457,0.0012556821340131137,470
472,0.010861696315862155,0.11341333313837434,0.0012453882112648414,471
439,0.010808557223772886,0.11344729794266485,0.0012395998981292178,472
376,0.010753467405400586,0.11346178352131565,0.0012333706014161934,473
482,0.010423971787041783,0.11349114148010682,0.0011954902131210594,474
415,0.010330314108395392,0.11349082129139416,0.0011846334681895854,475
447,0.01026495340337182,0.11341638795429491,0.0011762884840068313,476
490,0.010167661286781605,0.11346809567219468,0.0011655561437311913,477
484,0.009923899172998777,0.11348442196907123,0.0011374963605185493,478
399,0.009844824659592844,0.11339896491087434,0.0011274928959928657,479
269,0.009835481004980315,0.11350426005504075,0.0011274580863478852,480
479,0.009741336770600535,0.1134725311721152,0.001116247886946256,481
247,0.009158871777146985,0.11346091578230187,0.0010487796174060832,482
388,0.009142970417456145,0.1134534825259639,0.0010468733667149633,483
283,0.008610814820136148,0.1135127521547839,0.000985926922686293,484
389,0.00859000825700649,0.1134559368064033,0.000983031684258087,485
308,0.008459003094477236,0.11349214853861225,0.000968220616881327,486
442,0.008362824060144937,0.11352730160354059,0.0009574155471063178,487
494,0.008117441150463768,0.11351713540146238,0.0009290098489677953,488
459,0.007969284776522562,0.11350724100417028,0.0009118382262547549,489
495,0.007878210064590217,0.11354227939592887,0.0009016130251022474,490
159,0.007423925959978264,0.11351383834682144,0.0008490214033567008,491
330,0.007295239345157525,0.11350563283395118,0.0008341359801689849,492
461,0.006481558096936359,0.11358019699610325,0.0007409793461725672,493
469,0.006345291388612591,0.11358906720981135,0.0007253583400356392,494
432,0.006192458222822093,0.113596282842913,0.0007078234026224964,495
291,0.0052665850856552345,0.11363901815370941,0.0006016582424833548,496
255,0.004881473685265359,0.11362540931254236,0.0005573802827194618,497
481,0.003920730935968215,0.11362338756867837,0.0004472402393321831,498
433,0.003296505589918504,0.113702428872725,0.000376060377502834,499
474,0.0032400830706510735,0.11372269105084014,0.0003696687233951312,500
