node,degree,betweenness,closeness,eigenvector,pagerank,kshell,hindex
267,0.0060120240480961915,0.0004295535339358383,0.31682539682539684,0.019877363767697335,0.0010695879585081143,3,3
268,0.0060120240480961915,0.00029809623226926537,0.2753863134657837,0.007413809305967925,0.0011740306334293064,3,3
269,0.0060120240480961915,0.00012254181237936716,0.27149075081610446,0.00645886322354038,0.0011336583266358547,3,3
270,0.01002004008016032,0.0009685338818959584,0.29862357869539197,0.01717055044950663,0.0017525958879015002,3,4
271,0.01002004008016032,0.0021787918767225316,0.3320026613439787,0.034440584584393495,0.0017021222531704563,3,4
272,0.012024048096192383,0.004369514793906962,0.33807588075880757,0.04053911254004167,0.002054339332399488,3,4
273,0.008016032064128256,0.0013830502324485036,0.3190537084398977,0.026138557044344465,0.0014381896062075424,3,3
274,0.0060120240480961915,0.0005975491342356438,0.3136392206159648,0.021314470985514065,0.0010896066353610438,3,3
275,0.0060120240480961915,0.0008407108480850296,0.3389945652173913,0.03436458432072055,0.001082564304127098,3,3
276,0.008016032064128256,0.0006934041174185887,0.3211068211068211,0.031018678838203972,0.0014169154808434305,3,3
277,0.008016032064128256,0.0007905324255419073,0.31502525252525254,0.021566396568538537,0.0014370486695216866,3,4
278,0.01002004008016032,0.002073383683088754,0.32807363576594345,0.024513518209239537,0.0017187676101099144,3,3
279,0.0060120240480961915,0.0009188377759654901,0.30821494749845585,0.014183553957134653,0.001103516420681726,3,3
280,0.01002004008016032,0.0012445145358545994,0.2952662721893491,0.011783372519155923,0.0017349051451793582,3,4
281,0.008016032064128256,0.0007254792790264109,0.3051987767584098,0.016802040019738892,0.001423589291431437,3,3
282,0.01002004008016032,0.0006711798415118162,0.28498001142204454,0.00918630611336413,0.0017624389050465653,3,4
283,0.0060120240480961915,0.0002208147742214233,0.2681354110693176,0.006139334309756418,0.00113642424604842,3,3
284,0.01002004008016032,0.0038136478269670867,0.32571801566579633,0.0330559641827131,0.0017829772232093358,3,3
285,0.014028056112224447,0.0021540890179972275,0.29631828978622327,0.010405517709331506,0.0023684921024764273,3,5
286,0.014028056112224447,0.0036616318808953964,0.3078346699568168,0.018878700617346603,0.0024142412531248008,3,4
287,0.014028056112224447,0.005077501866830757,0.3295904887714663,0.028206655290411872,0.002370580175333413,3,4
288,0.008016032064128256,0.0005959570583560976,0.3022410660205936,0.0175153490474377,0.0014061514902416789,3,3
289,0.0060120240480961915,0.0003469159948437928,0.31602279924002535,0.023714185337472438,0.0011134870784707822,3,3
290,0.0060120240480961915,0.00019042938668725743,0.29318448883666276,0.0133805052165641,0.0011075589332798035,3,3
291,0.0060120240480961915,0.00021369012627154638,0.2594903796151846,0.0034214473456471617,0.0012032772724190808,3,3
292,0.0060120240480961915,0.00037625839150103176,0.3000601322910403,0.01720113002082333,0.0011113852411197638,3,3
293,0.0060120240480961915,0.00014210364326511804,0.30151057401812686,0.017050467372641296,0.0011105218479118394,3,3
294,0.0060120240480961915,0.00038056563271912186,0.2894431554524362,0.011661477778979796,0.0010978720883067265,3,3
295,0.0060120240480961915,0.0005688181194541099,0.3196668802049968,0.022176833743054816,0.0010736911605145364,3,3
296,0.0060120240480961915,0.0003971446520027662,0.2828798185941043,0.009295244374900067,0.0011460634998201836,3,3
297,0.012024048096192383,0.0018495780681730028,0.27193460490463217,0.004762798380612648,0.002136698284805519,3,5
298,0.008016032064128256,0.001428950449580221,0.2964943553178847,0.015353668715912169,0.0014961024447566833,3,3
299,0.0060120240480961915,0.0002144681094665189,0.27523441809156096,0.00866809016741346,0.0011414019830916404,3,3
300,0.01002004008016032,0.0021458352286540467,0.2970238095238095,0.011466078256997064,0.0017508268886950278,3,4
301,0.008016032064128256,0.0007580776868786058,0.2995198079231693,0.016195669872768693,0.0014018597324218936,3,4
302,0.0060120240480961915,0.0011986940188724467,0.3344504021447721,0.03644108299471728,0.0011391315097059175,3,3
303,0.0060120240480961915,0.0004165269498592419,0.3182397959183674,0.02807935868306288,0.0011307805121199973,3,3
304,0.012024048096192383,0.0013051135037872347,0.27845982142857145,0.006945152755572907,0.002137500907234133,3,4
305,0.01002004008016032,0.0018750040847129855,0.336026936026936,0.040797761476895726,0.0017133991353454935,3,3
306,0.008016032064128256,0.0010962214004050072,0.31383647798742137,0.01957644930320088,0.0014052638137437403,3,4
307,0.008016032064128256,0.0009684063836223417,0.3217279174725983,0.032412647839603216,0.0013994086600829366,3,3
308,0.0060120240480961915,0.00025416249685594836,0.2675603217158177,0.005710118872717278,0.0011842001092088501,3,3
309,0.012024048096192383,0.002527845126552742,0.30482590103848506,0.01888685094901223,0.002091594818221198,3,3
310,0.012024048096192383,0.0048665652444616824,0.3458073458073458,0.04445930895848108,0.0020434060104599938,3,3
311,0.0060120240480961915,0.00018869124243605964,0.2792389479574706,0.007340691300177157,0.0011620746257350288,3,3
312,0.01002004008016032,0.0025961047787506054,0.30669944683466505,0.015973726701792538,0.0017876994894908981,3,3
313,0.0060120240480961915,0.00026210209804448535,0.2804946599213041,0.007300309724106935,0.0011382558389924648,3,3
314,0.008016032064128256,0.00033039477410269175,0.2933568489124045,0.011760249376599924,0.0014509539253605669,3,3
315,0.0060120240480961915,0.0002218953556962763,0.2876080691642651,0.008655434110415772,0.0011496576695374976,3,3
316,0.0060120240480961915,0.0002653681411599315,0.27493112947658405,0.006389158571177657,0.00114719073328469,3,3
317,0.0060120240480961915,0.0005045666268963202,0.30242424242424243,0.015598636589344978,0.0011083595846729916,3,3
318,0.008016032064128256,0.0010679795832679018,0.2892753623188406,0.011269679403975308,0.0014151276745215566,3,3
319,0.008016032064128256,0.0005909128207276132,0.2747797356828194,0.006127176327331604,0.0015025260943533256,3,3
320,0.01002004008016032,0.0017325202319912396,0.28579610538373423,0.010912320382597117,0.0017971675124209205,3,3
321,0.008016032064128256,0.0005158183056757418,0.3076448828606658,0.018008352862608025,0.0014120534180134064,3,3
322,0.0060120240480961915,0.0003268502258291898,0.2980884109916368,0.015452068897260486,0.0011069794778152064,3,3
323,0.01002004008016032,0.0037728662347095905,0.30669944683466505,0.015706521290672328,0.0017646999206568322,3,4
324,0.0060120240480961915,0.00039901326638608125,0.33489932885906043,0.04014615511579851,0.0011344273511013272,3,3
325,0.01002004008016032,0.0011334613229948343,0.28827267475447715,0.010043627298246842,0.001800831722015246,3,4
326,0.0060120240480961915,0.0005498794067449274,0.29352941176470587,0.010968984507738908,0.0011092151510598849,3,3
327,0.0060120240480961915,0.001024304337325673,0.3351242444593687,0.0378011284078843,0.0011365934971460036,3,3
328,0.0060120240480961915,0.0005331275342710923,0.30078360458107295,0.01502054654168983,0.0011196266765482782,3,3
329,0.0060120240480961915,0.00043210878618138914,0.31946222791293216,0.022615152306645174,0.0010767127053679783,3,3
330,0.0060120240480961915,0.00019496190504805062,0.2633245382585752,0.006131045392515131,0.0011734527197175223,3,3
331,0.008016032064128256,0.0006836139169078595,0.3076448828606658,0.021466006128758285,0.001396238937504154,3,4
332,0.0060120240480961915,0.00044569309912168383,0.28368391131324616,0.00913285402771163,0.0011372647414545742,3,3
333,0.0060120240480961915,0.0009526051323715591,0.3446132596685083,0.03856223285161183,0.0010641481230692434,3,3
334,0.0060120240480961915,4.318825455073855e-05,0.2897793263646922,0.014809772772230704,0.0011054267258038843,3,3
335,0.008016032064128256,0.0005567276456305029,0.25681935151827073,0.0030775956906970293,0.0015292038607348027,3,3
336,0.008016032064128256,0.002617643424461867,0.3231865284974093,0.03075885772110395,0.0014470343502253043,3,4
337,0.008016032064128256,0.0006906623547336347,0.2703141928494041,0.006121090511852381,0.0015068066675216108,3,4
338,0.0060120240480961915,0.0003067629538691946,0.3022410660205936,0.014300767746772578,0.0011045133891879372,3,3
339,0.012024048096192383,0.002583345348099062,0.30408287629494213,0.019086096023841228,0.002065732468121915,3,4
340,0.008016032064128256,0.0005583682797775001,0.2947430596574129,0.012460502195457438,0.001462131765318949,3,3
341,0.0060120240480961915,0.00018440781567430264,0.29456906729634,0.01801668615036935,0.0011466345512481536,3,3
342,0.008016032064128256,0.000874684021444976,0.2943952802359882,0.01489041917596404,0.0014565817860430481,3,3
343,0.008016032064128256,0.0006614979124435194,0.2735745614035088,0.006991906394312689,0.0014792969521615403,3,3
344,0.0060120240480961915,0.00031958213737754885,0.29422169811320753,0.012120173422106554,0.0011351649684553774,3,3
345,0.01002004008016032,0.00236925756685239,0.3089783281733746,0.016227302509909006,0.0018075306665257273,3,3
346,0.008016032064128256,0.00038742878752196495,0.289611143354614,0.011609160947761077,0.001431823273573865,3,4
347,0.0060120240480961915,0.0002706164453230421,0.29422169811320753,0.015000721455754186,0.001149072283054361,3,3
348,0.0060120240480961915,0.0002678935791386465,0.27569060773480664,0.006444420195731948,0.00117087838513996,3,3
349,0.008016032064128256,0.00019181070883845472,0.2709011943539631,0.0070692361939884455,0.001495940401202904,3,3
350,0.0060120240480961915,7.953211197048269e-05,0.2881062355658199,0.011139421714575996,0.0011474029990403358,3,3
351,0.0060120240480961915,0.00035201558937082906,0.29147196261682246,0.011014438743461606,0.001123667051639043,3,3
352,0.01002004008016032,0.00180295816990125,0.2940483205657042,0.012816438201117513,0.0017635120297308207,3,4
353,0.0060120240480961915,0.00044102091786898484,0.3190537084398977,0.025080793584431084,0.0011105449482475206,3,3
354,0.0060120240480961915,0.0003149438008258571,0.28416856492027337,0.007910722284113193,0.0011349422359602495,3,3
355,0.008016032064128256,0.00209746774582552,0.3353494623655914,0.03703219883961294,0.0014110054303202377,3,3
356,0.008016032064128256,0.0016162007283748703,0.3383050847457627,0.04181739989670414,0.0014088468163572093,3,4
357,0.008016032064128256,0.0009187403637938475,0.2737246297312123,0.005720379941987055,0.0014745563674384747,3,3
358,0.008016032064128256,0.0005199332123654943,0.2710483432916893,0.006131799925255118,0.0015490786920579125,3,3
359,0.0060120240480961915,0.00042385968983955224,0.2959667852906287,0.011200348114595492,0.0011170335145436036,3,3
360,0.0060120240480961915,0.0003290087162344597,0.3166243654822335,0.023676485173187427,0.0011386999285148839,3,3
361,0.008016032064128256,0.0016756448990919502,0.2996996996996997,0.015226985387170457,0.0014682177320057602,3,3
362,0.0060120240480961915,0.0008747519924090063,0.3022410660205936,0.019417881558538675,0.001126310527301958,3,3
363,0.01002004008016032,0.003011536083023652,0.32550554468362686,0.028095344772060243,0.0017714750370446852,3,3
364,0.0060120240480961915,0.0006169955916611856,0.3351242444593687,0.03414037444261899,0.0011037630376070841,3,3
365,0.008016032064128256,0.001247737045422921,0.30936143831370116,0.016885987452730865,0.0014282216629017755,3,3
366,0.01002004008016032,0.0020754806228741327,0.32593076420640105,0.030609784207742897,0.0017436414749408542,3,3
367,0.0060120240480961915,0.00014378499839891705,0.28192090395480224,0.00752706707348122,0.0011657408963995607,3,3
368,0.012024048096192383,0.001962659039120238,0.2750826901874311,0.006064666173775257,0.0021700927915121754,3,4
369,0.008016032064128256,0.0012453210416919936,0.297910447761194,0.0134765186492126,0.0014570396219017027,3,3
370,0.008016032064128256,0.0006111868074022703,0.27706829539144917,0.00956758185421661,0.00148674068032232,3,4
371,0.008016032064128256,0.0006695787697129625,0.2804946599213041,0.007328309462718608,0.0014985081871452571,3,3
372,0.0060120240480961915,0.0005035854767199731,0.2973778307508939,0.012460378877694965,0.0011590139940961556,3,3
373,0.0060120240480961915,0.000362628015869922,0.29898142600359495,0.012246745379550693,0.0011173594702127863,3,3
374,0.008016032064128256,0.001165384718592185,0.300421432871764,0.014192671556455554,0.0014275732667881008,3,3
375,0.008016032064128256,0.0011439146899495454,0.28465487735310896,0.008329585372698603,0.0015018016682788382,3,3
376,0.0060120240480961915,0.0004741022025237492,0.27493112947658405,0.005272527306510879,0.0011656883406886876,3,3
377,0.008016032064128256,0.0008661959371058243,0.28112676056338026,0.010307562891587348,0.00147140427715319,3,3
378,0.0060120240480961915,0.0007502527372060641,0.2892753623188406,0.01062713324300898,0.0011680456870987437,3,3
379,0.008016032064128256,0.0004952654316981891,0.29916067146282976,0.015629205368397365,0.0014561515045554397,3,3
380,0.0060120240480961915,0.00016757810178363581,0.27830451756832125,0.0072865325962013765,0.001170087835029109,3,3
381,0.0060120240480961915,0.00018729106624728405,0.29147196261682246,0.016371432342118023,0.0011332396942925593,3,3
382,0.008016032064128256,0.00025421980350985894,0.28096846846846846,0.013074063593890557,0.001466038804630988,3,3
383,0.0060120240480961915,0.0004356570196565525,0.31562302340290954,0.01942765869337409,0.0010833178734137442,3,3
384,0.0060120240480961915,0.0016484320241073388,0.3190537084398977,0.025336257107360642,0.0011599728286170179,3,3
385,0.0060120240480961915,0.0001217213989453184,0.3335561497326203,0.0381077491912656,0.0010820317872298488,3,3
386,0.008016032064128256,0.0004904840652252498,0.2498748122183275,0.0024066737540877252,0.0015356924272196307,3,4
387,0.008016032064128256,0.0008611981930819668,0.29215456674473067,0.010613558787837894,0.0014786224125293715,3,4
388,0.0060120240480961915,0.0004271336026789208,0.26958400864397625,0.005485250785284806,0.0011963538010632724,3,3
389,0.0060120240480961915,0.00037380190429794945,0.2675603217158177,0.005805198134540226,0.0011939389941807042,3,3
390,0.0060120240480961915,0.0004649664647686183,0.29614243323442135,0.010181061733320118,0.0011081025458389944,3,3
391,0.0060120240480961915,0.0006240695425754587,0.29130180969060127,0.009613965298322797,0.0011210588484865535,3,3
392,0.0060120240480961915,0.00011141779788600466,0.29164231443600236,0.01509589608966074,0.0011484970871449174,3,3
393,0.008016032064128256,0.0004396986492017897,0.28563251287922153,0.008703962994355897,0.0014954794321122423,3,3
394,0.0060120240480961915,0.0009188547398269438,0.3434273916035788,0.038774552942195395,0.0010788438065500274,3,3
395,0.008016032064128256,0.0009159098069107385,0.29164231443600236,0.00984088349058529,0.001494570353118123,3,3
396,0.01002004008016032,0.0012433991338740502,0.26856835306781485,0.004880735295784528,0.0019124323778512472,3,3
397,0.0060120240480961915,0.0008395333538755981,0.3112913287585777,0.01740338573775996,0.0011362498314814841,3,3
398,0.0060120240480961915,0.0005098004481853654,0.30242424242424243,0.014717012880206083,0.0011223450769805268,3,3
399,0.0060120240480961915,0.0006019933475888761,0.27119565217391306,0.0057523225386096576,0.0011969360769392176,3,3
400,0.0060120240480961915,0.00024290587732668425,0.28530588907947396,0.01031061023393492,0.00113638115047029,3,3
401,0.0060120240480961915,0.0003577229923093705,0.30151057401812686,0.016140302536102224,0.0011210170999503646,3,3
402,0.0060120240480961915,0.00011146174887501674,0.29862357869539197,0.01295960377385808,0.0011079508701560396,3,3
403,0.0060120240480961915,0.00020129983471598364,0.34084699453551914,0.04510812074284906,0.0010758214908976878,3,3
404,0.0060120240480961915,0.0003767864023566626,0.30078360458107295,0.015045919377478985,0.0011269874811086023,3,3
405,0.0060120240480961915,0.00053444484507018,0.33112143331121435,0.03215704305140395,0.0010801137892665247,3,3
406,0.0060120240480961915,0.00033594355287849565,0.2889403590040533,0.012298068232110396,0.0011532053008629912,3,3
407,0.0060120240480961915,0.0008615526017579188,0.30651105651105653,0.019457463100739994,0.0011057237730286262,3,3
408,0.0060120240480961915,0.0006858173156095393,0.3186462324393359,0.02738296356096784,0.0011182074971731798,3,3
409,0.0060120240480961915,0.00021900218688685534,0.28514285714285714,0.009431595629911556,0.0011306384673696241,3,3
410,0.0060120240480961915,0.0005178298830904501,0.2930123311802701,0.009162129859363023,0.0011335757481160422,3,3
411,0.0060120240480961915,0.0005558221990277578,0.2980884109916368,0.012550172093109555,0.0011290114270788984,3,3
412,0.0060120240480961915,0.0002376959573651328,0.289611143354614,0.015695123575100334,0.0011260062967975069,3,3
413,0.0060120240480961915,0.0010719404833539824,0.3186462324393359,0.021682263769827837,0.0011223035789070766,3,3
414,0.0060120240480961915,0.0006578079928040312,0.29880239520958085,0.016284223426872472,0.0011232360531563499,3,3
415,0.0060120240480961915,0.00019563589693330326,0.27342465753424655,0.005542438977917801,0.0011842327412766348,3,3
416,0.0060120240480961915,0.000892007675923553,0.3439007580978635,0.04285458627998164,0.0010879036800967245,3,3
417,0.0060120240480961915,0.00016244172135230855,0.2792389479574706,0.007345126506322836,0.0011696311202927774,3,3
418,0.0060120240480961915,0.00027830460919597887,0.27599557522123896,0.006971514930450487,0.001144337176858326,3,3
419,0.008016032064128256,0.0008504906620398532,0.289611143354614,0.009009669081217305,0.0014698666586428757,3,3
420,0.0060120240480961915,0.00037483206852952723,0.28711162255466055,0.011169075352565441,0.0011746198831568667,3,3
421,0.0060120240480961915,0.0004342098544453407,0.3112913287585777,0.02204960080393614,0.001097285882982373,3,3
422,0.0060120240480961915,0.0007596244549596729,0.32131358660656795,0.02720588920989878,0.0011454553688612942,3,3
423,0.008016032064128256,0.0016343224911089201,0.3355749831876261,0.03808637384013059,0.0014600577634312395,3,4
424,0.0060120240480961915,0.0006032508468570228,0.32807363576594345,0.031510625715765156,0.0010696646118513215,3,3
425,0.008016032064128256,0.0013293941956098322,0.3035279805352798,0.014283609495801021,0.0014590495288601857,3,3
426,0.0060120240480961915,0.0005570685375940243,0.2804946599213041,0.005559950873158992,0.0011525285720152064,3,3
427,0.0060120240480961915,0.0010079121371145434,0.34224965706447186,0.03979951675273824,0.0010869865034138452,3,3
428,0.0060120240480961915,0.0001772206941900021,0.3337792642140468,0.03534266371479655,0.001058028246725086,3,3
429,0.0060120240480961915,3.1251923727705725e-05,0.33716216216216216,0.04452548451089612,0.0010863474328201043,3,3
430,0.0060120240480961915,0.002135526506221887,0.3561741613133476,0.057121540804385765,0.001111093762699863,3,3
431,0.0060120240480961915,0.00013444795997765598,0.32423651721897334,0.028688992839157268,0.0010734453155197127,3,3
432,0.0060120240480961915,0.00033881767128489,0.262493424513414,0.003799020919017555,0.001187098376620885,3,3
433,0.0060120240480961915,0.0001591030866457506,0.25317097919837644,0.0032244658494677042,0.0011821318000203012,3,3
434,0.0060120240480961915,0.0007705916925966329,0.3450899031811895,0.040181472563079676,0.0010750341703628019,3,3
435,0.0060120240480961915,0.00023261642148258163,0.27553837658752073,0.007441435033667714,0.001168702298401938,3,3
436,0.0060120240480961915,0.00023114808009395258,0.3000601322910403,0.017700706325428,0.001094587979056413,3,3
437,0.008016032064128256,0.0014959075787011257,0.33580080753701214,0.03842397777888163,0.0014932966202834512,3,3
438,0.0060120240480961915,0.00045181882612702285,0.2772222222222222,0.006946222932326739,0.0011800285525755834,3,3
439,0.0060120240480961915,0.0005897715277016171,0.2750826901874311,0.005211730892406383,0.0011596604439533947,3,3
440,0.008016032064128256,0.001800177772088901,0.3278580814717477,0.030645042049910913,0.0014259288005475158,3,3
441,0.01002004008016032,0.0029868272053673946,0.2975551580202743,0.014024971378027933,0.0018166433642632408,3,3
442,0.0060120240480961915,0.00018732620376677993,0.2678475577026302,0.005301401275780717,0.001182706238565636,3,3
443,0.008016032064128256,0.0006696258186360492,0.32235142118863047,0.027748358364910592,0.001385589761822428,3,3
444,0.0060120240480961915,0.000669451658721808,0.2787709497206704,0.00831612333725287,0.001154384019976795,3,3
445,0.0060120240480961915,0.00034199900504629867,0.2995198079231693,0.013683141160761546,0.0011175359316637971,3,3
446,0.0060120240480961915,0.0002807701648637653,0.29266862170087976,0.01117505889114862,0.0011376039282860418,3,3
447,0.0060120240480961915,0.00036348225863632654,0.27208287895310795,0.006495511998187487,0.0011787544041248835,3,3
448,0.008016032064128256,0.0006295196140537584,0.27342465753424655,0.006238864592331953,0.0015154567894015837,3,3
449,0.0060120240480961915,0.00042102922216182356,0.2828798185941043,0.007975992188181659,0.0011604640617745845,3,3
450,0.0060120240480961915,0.0004002073663803698,0.3561741613133476,0.05165851824347575,0.0010493032351748942,3,3
451,0.0060120240480961915,0.0004848499253779645,0.30132850241545894,0.013182156467469296,0.0011199263855293075,3,3
452,0.008016032064128256,0.0010134673098834972,0.29880239520958085,0.0123543906551625,0.0014736593912115146,3,3
453,0.0060120240480961915,0.0005535388110620887,0.3046398046398046,0.017984229053632853,0.0011224321675458934,3,3
454,0.0060120240480961915,0.0002725698609660241,0.34178082191780823,0.046576137022767014,0.0010573741705764235,3,3
455,0.0060120240480961915,0.0003048908065204865,0.28065241844769406,0.00913620072253277,0.0011240030681428526,3,3
456,0.0060120240480961915,0.0005500649054659179,0.2919836161497952,0.010655328855288472,0.0011417866950258625,3,3
457,0.0060120240480961915,0.0024186354212207863,0.3136392206159648,0.02002565575653303,0.0011886815351760571,3,3
458,0.008016032064128256,0.00042188974930630017,0.27569060773480664,0.006665028692839437,0.0014732240735648846,3,3
459,0.0060120240480961915,0.00010820449408468821,0.2655667908461948,0.00552603909835768,0.001221028682695228,3,3
460,0.01002004008016032,0.0048184164305940585,0.32657068062827227,0.028084039854085016,0.0017676039339477646,3,3
461,0.0060120240480961915,0.00020083423878399634,0.26263157894736844,0.004306054217523813,0.0012046942514325407,3,3
462,0.0060120240480961915,0.0004077222016921323,0.29491725768321514,0.010509498448051225,0.0011292165006137268,3,3
463,0.0060120240480961915,0.00038569364959683,0.27799442896935933,0.007406803663674295,0.0011831988284110562,3,3
464,0.0060120240480961915,0.0005498115494386556,0.29284037558685444,0.010715825594645904,0.0011339994696365984,3,3
465,0.0060120240480961915,0.0009047320476934295,0.343191196698762,0.0428900768826637,0.0011133453892718595,3,3
466,0.0060120240480961915,0.000335135697347121,0.29614243323442135,0.013259169718001267,0.0011501389757178917,3,3
467,0.0060120240480961915,0.00012057878513681693,0.28192090395480224,0.008165203172377797,0.0011423205405450658,3,3
468,0.0060120240480961915,0.00038304275824189836,0.3367071524966262,0.03920853134661069,0.0010486018892024269,3,3
469,0.0060120240480961915,0.00038199359738336176,0.26263157894736844,0.0034688585176761654,0.0012068830437131908,3,3
470,0.0060120240480961915,0.00022548158818710794,0.29509166173861623,0.012946343851205307,0.0010934315036284204,3,3
471,0.0060120240480961915,0.0004282332381086593,0.2947430596574129,0.01465638250958147,0.0011078322300374344,3,3
472,0.0060120240480961915,0.0001816329990906204,0.27297592997811815,0.007343792949993536,0.0011654208307068429,3,3
473,0.0060120240480961915,0.00035194790817539743,0.28563251287922153,0.012008977533619123,0.0011576810003011552,3,3
474,0.0060120240480961915,0.00010669430727261094,0.24850597609561753,0.0028923867892733995,0.0012143131156066567,3,3
475,0.0060120240480961915,0.0001853303004731215,0.28208027133973995,0.0077049301839149376,0.0011417096204954587,3,3
476,0.0060120240480961915,0.0004656793476161884,0.3085961657390229,0.020238687152392985,0.0011113399179228777,3,3
477,0.0060120240480961915,0.00024775987092591435,0.2772222222222222,0.006713430829240453,0.001169183011155677,3,3
478,0.0060120240480961915,0.0008627926847317008,0.2995198079231693,0.011142988059282934,0.0010918508427881397,3,3
479,0.0060120240480961915,0.0005160910728046814,0.27208287895310795,0.0051960744839435425,0.00116049410073515,3,3
480,0.0060120240480961915,0.0009129510862537054,0.2881062355658199,0.010554344893899498,0.0011252799265466602,3,3
481,0.0060120240480961915,0.00048006179863532275,0.2518929833417466,0.002953649840725747,0.0012272589397095415,3,3
482,0.0060120240480961915,0.00014579435390681017,0.27342465753424655,0.0061169546305333885,0.0011578631169706912,3,3
483,0.0060120240480961915,0.0008423885672406695,0.30916976456009915,0.017812287875156783,0.0011279914114045856,3,3
484,0.0060120240480961915,0.00027726337711072224,0.27208287895310795,0.006059352193023085,0.0011451238613093403,3,3
485,0.0060120240480961915,0.0004536182423465708,0.31542351453855877,0.024824539596248113,0.001141266726279607,3,3
486,0.0060120240480961915,0.00048250778812683774,0.3061349693251534,0.01535041505052801,0.0011271058816919794,3,3
487,0.0060120240480961915,0.0005534447211083251,0.3087871287128713,0.020382991996843302,0.0011116249636513313,3,3
488,0.0060120240480961915,0.0007174600688521411,0.34224965706447186,0.04505936920955426,0.0010744549193786087,3,3
489,0.0060120240480961915,0.0004524085878554134,0.28530588907947396,0.00826139085329891,0.0011317327999554535,3,3
490,0.0060120240480961915,0.0001757459858556506,0.27237991266375544,0.005515215861732619,0.0012227520183896246,3,3
491,0.0060120240480961915,0.0003456113501866465,0.32235142118863047,0.026935292375394198,0.0010704964991584574,3,3
492,0.0060120240480961915,0.000551004375623698,0.2884393063583815,0.009121267547055119,0.0011353692327972687,3,3
493,0.0060120240480961915,0.0004102160082119215,0.27799442896935933,0.006871751613879387,0.0011719517348611828,3,3
494,0.0060120240480961915,4.1799583320921375e-05,0.2659914712153518,0.006038455825674999,0.0011890215835910448,3,3
495,0.0060120240480961915,0.00016029071805899724,0.2662753468516542,0.004582908463491967,0.0012251489997542986,3,3
496,0.0060120240480961915,0.00018909513014817874,0.2775305895439377,0.0064293831999822845,0.0011367109042284755,3,3
497,0.0060120240480961915,0.0008006779779246822,0.3362533692722372,0.03722132271674376,0.0011203371828699172,3,3
498,0.0060120240480961915,0.00020038334981100516,0.27163854109961894,0.0085319644463334,0.0011602344765684522,3,3
499,0.0060120240480961915,0.0002675169808121686,0.336934503713707,0.04001183739630075,0.001093199776380096,3,3
